Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
['Male'],"[9.357179, -0.35412905, -2.8738933]",../p08_2013-12-05/2013-12-05_01.27.48.jpg,ZTE-BLADE,[],['25-32'],13.32117886,['Fear'],2002:12:08 12:00:00,"['#786963', '#5e4a49', '#eadedb', '#a68d8a', '#17171c']","['person', 'person', 'bottle', 'person']",,01:27:48,"[array([-8.92455578e-02, -1.86924823e-02,  4.29498777e-02, -5.89628778e-02,
       -8.47144797e-02, -2.95119546e-02,  6.36427775e-02, -2.18842924e-03,
        1.88092336e-01, -4.96347919e-02,  1.72864482e-01, -7.84579217e-02,
       -2.68394709e-01, -9.27094892e-02,  2.93238871e-02,  1.01518549e-01,
       -2.82508265e-02, -1.13132343e-01, -1.57059118e-01, -1.24619007e-01,
        6.41073957e-02,  6.36217743e-02, -2.46871877e-02,  4.93197367e-02,
       -1.05762698e-01, -3.43896419e-01, -1.79536939e-02, -1.35659307e-01,
        4.78517711e-02, -8.44001770e-02, -2.47163624e-02,  8.07214230e-02,
       -1.51862517e-01, -1.07268408e-01,  2.84758918e-02,  1.11193880e-01,
       -7.19508678e-02, -4.47252914e-02,  2.12720081e-01, -4.52774763e-02,
       -1.97360069e-01, -6.38623536e-02,  4.50047255e-02,  2.08126187e-01,
        1.20920613e-01,  2.95431223e-02,  1.67101361e-02, -5.30374981e-03,
        1.30224600e-01, -2.96536088e-01,  1.27406463e-01,  1.54408723e-01,
        1.40565619e-01,  4.87802736e-02,  1.80190027e-01, -1.52204216e-01,
       -1.27404928e-05,  1.19304173e-01, -2.45949015e-01,  6.25492632e-02,
        4.72582206e-02, -3.30627970e-02, -1.14426255e-01, -8.06285068e-02,
        1.71220914e-01,  9.15227979e-02, -1.18345723e-01, -1.13731690e-01,
        1.26366124e-01, -1.69937432e-01, -2.48427503e-03,  9.47881714e-02,
       -1.07909694e-01, -1.91944018e-01, -2.38808662e-01,  1.26424477e-01,
        3.82637203e-01,  1.47844940e-01, -1.94586813e-01,  5.75900301e-02,
       -2.12611426e-02, -1.62869152e-02,  1.11422032e-01, -4.11083736e-03,
       -6.57221079e-02,  5.69192208e-02, -8.10794085e-02,  4.43700030e-02,
        7.70358443e-02, -3.19786742e-02, -3.31018865e-02,  1.98265389e-01,
       -6.42925873e-03,  3.05170845e-02,  4.00474742e-02,  3.17539759e-02,
       -8.01469386e-02, -9.14602540e-03, -1.13023341e-01,  1.32562388e-02,
        2.00213820e-01, -6.54626042e-02,  3.05504389e-02,  1.35253072e-02,
       -1.21115938e-01,  1.43154830e-01, -4.43157852e-02,  4.71301191e-03,
       -4.83175367e-03, -3.99446562e-02, -1.50308058e-01, -1.51744485e-02,
        1.65989071e-01, -2.28126585e-01,  1.73159972e-01,  8.76592398e-02,
       -4.83189151e-02,  1.41455457e-01,  8.09633955e-02,  2.69838311e-02,
        6.16787784e-02, -3.80743295e-02, -1.80940226e-01, -7.95194358e-02,
        1.22574300e-01, -8.65783729e-03,  4.19819877e-02,  2.64810454e-02])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[8.635301, -1.253072, -3.7728362]",../p08_2013-12-05/2013-12-05_12.38.50.jpg,ZTE-BLADE,[],,7.109034918,,2002:12:08 12:00:00,"['#a394a7', '#685a5e', '#f8eef1', '#7c6d74', '#2e282e']",['person'],,12:38:50,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.534244, -0.7082581, -2.152015]",../p08_2013-12-05/2013-12-05_01.18.51.jpg,ZTE-BLADE,[],,15.21963539,,2002:12:08 12:00:00,"['#a29497', '#141316', '#eaebee', '#483b3b', '#6c615c']","['person', 'person', 'person']",,01:18:51,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[5.761407, -2.152015, -7.559293]",../p08_2013-12-05/2013-12-05_02.40.18.jpg,ZTE-BLADE,[],,52.60944992,,2002:12:08 12:00:00,"['#aea2a8', '#5f5752', '#7f797c', '#ebf1fc', '#353632']",[],,02:40:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.1915436, -2.152015, -5.570722]",../p08_2013-12-05/2013-12-05_02.08.48.jpg,ZTE-BLADE,[],,39.40304512,,2002:12:08 12:00:00,"['#0d0d0e', '#282c34', '#687fad', '#93a0c4', '#c2baca']",[],,02:08:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[8.825985, -0.53119355, -2.3290794]",../p08_2013-12-05/2013-12-05_12.52.48.jpg,ZTE-BLADE,[],['4-6'],28.74913938,['Surprise'],2002:12:08 12:00:00,"['#7d6f6a', '#42383a', '#b3a1a9', '#f7efef', '#121113']","['bottle', 'person']",,12:52:48,"[array([-0.0366531 , -0.01611056,  0.07422227,  0.04407863, -0.14147937,
       -0.00398846, -0.02096338, -0.03457242,  0.10006669, -0.08551335,
        0.12585822, -0.02992317, -0.25661048, -0.01870833,  0.01947936,
        0.06963019, -0.07600208, -0.13751422, -0.06510271,  0.01169482,
        0.07652075,  0.07365412,  0.07278071,  0.04930982, -0.07317382,
       -0.41648346, -0.09521931, -0.10282826,  0.02435676, -0.02222895,
       -0.03979747, -0.02070266, -0.12635224, -0.0190176 ,  0.03556087,
        0.1343867 , -0.06213947, -0.11401413,  0.23523991, -0.0239892 ,
       -0.22033963, -0.0547738 ,  0.01319324,  0.21002015,  0.11438527,
        0.0425504 ,  0.04506917, -0.02374433,  0.08077537, -0.26456672,
        0.13663778,  0.11690275,  0.12119696,  0.0825691 ,  0.07724081,
       -0.18216531,  0.05003129,  0.12220883, -0.22102189,  0.05960512,
        0.0155433 , -0.06400649,  0.00605743, -0.04791207,  0.20785189,
        0.09793857, -0.07388821, -0.1639405 ,  0.12894575, -0.25437704,
       -0.04286906,  0.11640771, -0.10691191, -0.15444846, -0.27095413,
       -0.01457477,  0.39074028,  0.11124815, -0.1757997 , -0.05957515,
       -0.04558919, -0.00674831,  0.07104553,  0.03133335, -0.03522984,
        0.02675449, -0.17304076,  0.01634876,  0.20217422, -0.0489113 ,
       -0.05763062,  0.20706627,  0.06268658,  0.04657803,  0.10706411,
        0.07102981, -0.01146041,  0.00215083, -0.11469612,  0.0723709 ,
        0.05883659, -0.13156989, -0.0188338 ,  0.04113951, -0.20693174,
        0.13308401, -0.04384202, -0.06101152,  0.01665409, -0.04890137,
       -0.21975528, -0.02447092,  0.23077759, -0.30236745,  0.15406117,
        0.18022215,  0.04483163,  0.18278509, -0.01341313,  0.07372582,
       -0.05051778, -0.10671464, -0.23223984, -0.07107094,  0.02232257,
       -0.00701554,  0.00114085,  0.08238369])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -1.4301366, -2.3290794]",../p08_2013-12-05/2013-12-05_01.39.48.jpg,ZTE-BLADE,[],,429.5329069,,2002:12:08 12:00:00,"['#3d4062', '#ced4f3', '#181b2e', '#6b7092', '#a8a3b7']","['person', 'tv']","eh Finder File fut View PLAGE ee B00 Dy, RrBre STB eqeiea diy, RuRit SST BAL) Cr Oy Sead} etal) Ris ? Spee MUSESi iS » i A .",01:39:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.253072, -2.152015]",../p08_2013-12-05/2013-12-05_02.51.49.jpg,ZTE-BLADE,[],,11.78912171,,2002:12:08 12:00:00,"['#828495', '#504344', '#29262c', '#0a0b0d', '#e2e5f2']",[],,02:51:49,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.7363577, 0.35412905, -5.761407]",../p08_2013-12-05/2013-12-05_01.48.48.jpg,ZTE-BLADE,[],,126.3805978,,2002:12:08 12:00:00,"['#665952', '#2b2724', '#c9d2ef', '#7c7878', '#9b949d']",[],,01:48:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.8374147, -0.17706452, -6.4832854]",../p08_2013-12-05/2013-12-05_12.18.21.jpg,ZTE-BLADE,[],,21.55725786,,2002:12:08 12:00:00,"['#585b5f', '#473e37', '#a89fa9', '#968a8c', '#777276']",[],,12:18:21,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -0.17706452, -3.7728362]",../p08_2013-12-05/2013-12-05_02.42.21.jpg,ZTE-BLADE,[],,14.96060866,,2002:12:08 12:00:00,"['#707374', '#1f2329', '#94959f', '#5c4d44', '#f2f8fd']",['tv'],,02:42:22,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[6.8374147, -0.17706452, -6.2926006]",../p08_2013-12-05/2013-12-05_12.23.48.jpg,ZTE-BLADE,[],,12.66282882,,2002:12:08 12:00:00,"['#aca7b6', '#9f9397', '#616669', '#817d82', '#4b4542']",[],,12:23:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -1.0760075, -5.3936577]",../p08_2013-12-05/2013-12-05_01.35.48.jpg,ZTE-BLADE,['balloon'],,16.26093617,,2002:12:08 12:00:00,"['#50708e', '#326188', '#b6bcc9', '#7f8ca4', '#1f4e78']",[],,01:35:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.7082581, -2.152015]",../p08_2013-12-05/2013-12-05_02.52.18.jpg,ZTE-BLADE,[],,12.67470275,,2002:12:08 12:00:00,"['#959cbd', '#777183', '#1a161e', '#513f45', '#eaecf6']",[],td oo PeOo ae ABate hE RE OEE,02:52:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.00305, -2.5197644, -2.152015]",../p08_2013-12-05/2013-12-05_01.56.48.jpg,ZTE-BLADE,[],,55.04427655,,2002:12:08 12:00:00,"['#fefefe', '#56443b', '#1e191b', '#847d80', '#a4b6d0']",[],,01:56:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, 2.152015, -3.9499009]",../p08_2013-12-05/2013-12-05_01.36.19.jpg,ZTE-BLADE,[],,16.14687738,,2002:12:08 12:00:00,"['#78727b', '#4f4646', '#dad0d9', '#968f9c', '#373533']",[],,01:36:19,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -1.253072, -5.2165933]",../p08_2013-12-05/2013-12-05_02.07.18.jpg,ZTE-BLADE,[],,64.31115833,,2002:12:08 12:00:00,"['#40393f', '#9bb9fb', '#1a191a', '#d0f2fe', '#636479']",['tv'],,02:07:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -0.89894295, -3.7728362]",../p08_2013-12-05/2013-12-05_01.03.48.jpg,ZTE-BLADE,[],,15.98360833,,2002:12:08 12:00:00,"['#726665', '#988d97', '#f3e9e5', '#1e1c23', '#5a5353']","['person', 'person']",,01:03:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.66035, -0.35412905, -6.4832854]",../p08_2013-12-05/2013-12-05_12.15.48.jpg,ZTE-BLADE,[],,10.76827207,,2002:12:08 12:00:00,"['#85797c', '#5f5e68', '#a096a0', '#4b4343', '#2b2c2b']",[],,12:15:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.17706452, -2.6968288]",../p08_2013-12-05/2013-12-05_12.49.51.jpg,ZTE-BLADE,[],['8-12'],24.6029042,['Angry'],2002:12:08 12:00:00,"['#a18d8c', '#786761', '#62544d', '#2a2324', '#f1e4dd']",['person'],,12:49:51,"[array([-3.21916640e-02,  3.63421515e-02,  6.70732856e-02,  3.93558107e-02,
       -1.61474556e-01,  6.66774213e-02,  2.67733596e-02, -5.52290529e-02,
        1.23671487e-01, -5.35435751e-02,  2.07989454e-01, -1.08864710e-01,
       -3.11054975e-01, -6.97419569e-02,  1.69075802e-02,  1.17185898e-01,
       -9.00013745e-02, -1.34076968e-01, -4.81522344e-02, -1.82368718e-02,
        6.92423508e-02,  5.04259653e-02,  8.83921981e-03,  6.56433776e-02,
       -4.73679453e-02, -4.07699585e-01, -5.12102917e-02, -8.90913978e-02,
       -1.44322477e-02, -6.51285648e-02, -4.97766770e-02,  7.98721984e-02,
       -1.36010841e-01, -5.12667671e-02,  4.19797152e-02,  1.52950943e-01,
       -1.33984894e-01, -6.63311183e-02,  1.68027475e-01, -3.09888572e-02,
       -1.73017427e-01, -3.47748622e-02,  3.92125547e-02,  2.81285465e-01,
        1.44698024e-01,  5.20233102e-02, -3.62219959e-02,  3.67444009e-04,
        1.04117624e-01, -2.85738140e-01,  1.21014714e-01,  1.81125462e-01,
        1.62336752e-01,  1.06487401e-01,  8.20538551e-02, -1.06816083e-01,
        2.80414596e-02,  1.14566766e-01, -2.47947693e-01,  3.17382775e-02,
        9.53328460e-02, -1.00629091e-01, -4.62167002e-02, -1.23365179e-01,
        1.90072030e-01,  1.16943486e-01, -8.66230428e-02, -1.52629986e-01,
        7.86283165e-02, -1.81170806e-01, -1.04331829e-01,  7.14275390e-02,
       -1.43483922e-01, -1.85375139e-01, -2.34801978e-01,  8.41537192e-02,
        4.10730988e-01,  1.35892138e-01, -1.73561558e-01, -3.09027433e-02,
        2.31902674e-02,  4.75596637e-04,  7.29073435e-02,  1.12051107e-02,
       -2.49223113e-02, -3.62878293e-03, -1.51119903e-01,  4.46303710e-02,
        1.02413714e-01, -8.46110657e-02, -4.41822931e-02,  2.18534604e-01,
       -4.39315662e-03,  9.61528812e-03,  9.71876532e-02,  4.06803377e-02,
        1.44335348e-03,  6.99609295e-02, -1.72469899e-01,  5.55774570e-03,
        8.33635926e-02, -1.38213500e-01,  1.57458410e-02, -2.54448690e-02,
       -1.70981079e-01,  1.73808962e-01, -1.87461469e-02,  2.02144776e-02,
        3.97782251e-02, -9.83781070e-02, -2.29212910e-01,  3.92751880e-02,
        2.19047114e-01, -3.28692913e-01,  1.96884453e-01,  9.14336517e-02,
        4.85210344e-02,  1.58169895e-01,  2.22848803e-02,  8.58935639e-02,
       -2.04829276e-02, -1.26546413e-01, -1.98336482e-01, -1.01444244e-01,
        1.06374606e-01,  2.91759484e-02,  1.68234631e-02,  4.59398776e-02])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, -0.17706452, -2.6968288]",../p08_2013-12-05/2013-12-05_01.26.21.jpg,ZTE-BLADE,[],,25.0362659,,2002:12:08 12:00:00,"['#6a676d', '#9a99ae', '#42393f', '#0b0b0f', '#eeeef0']","['bottle', 'person']",,01:26:21,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.89894295, -2.5197644]",../p08_2013-12-05/2013-12-05_02.25.50.jpg,ZTE-BLADE,[],,38.43022598,,2002:12:08 12:00:00,"['#c4c7e4', '#332219', '#686f7b', '#9fa4ba', '#0f0c0b']",['tv'],,02:25:50,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.357179, 0.35412905, -2.5197644]",../p08_2013-12-05/2013-12-05_02.19.18.jpg,ZTE-BLADE,[],,24.92394214,,2002:12:08 12:00:00,"['#595152', '#131318', '#8e8382', '#bcb7be', '#f6f6f8']",[],,02:19:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.357179, -0.35412905, -2.5197644]",../p08_2013-12-05/2013-12-05_01.24.18.jpg,ZTE-BLADE,[],['4-6'],5.36900838,['Happy'],2002:12:08 12:00:00,"['#6f656c', '#9e9da7', '#e8ecf3', '#101216', '#292b32']",[],,01:24:18,"[array([-0.05841946,  0.11579636,  0.04225864, -0.04621553, -0.11312969,
        0.08550966, -0.02900608, -0.03008864,  0.16910698, -0.01497869,
        0.21736228,  0.03783949, -0.30505243, -0.10258113, -0.01122439,
        0.07557236, -0.09285463, -0.03242639, -0.14557116, -0.089562  ,
        0.07094334,  0.15152892,  0.0704072 , -0.00730395, -0.13859013,
       -0.33013609, -0.08451225, -0.1201881 ,  0.04381802, -0.12923245,
        0.00700733,  0.06694116, -0.08535066, -0.04840256,  0.02200897,
        0.04660081, -0.07258706, -0.12007768,  0.25124857, -0.04431769,
       -0.1346907 , -0.05736978,  0.07604946,  0.21642326,  0.14823931,
       -0.06667705,  0.04826877, -0.03637146,  0.13975784, -0.23341466,
        0.13089713,  0.16971442,  0.18252511,  0.11881835,  0.14569874,
       -0.1221044 ,  0.00470031,  0.17559627, -0.19898114,  0.02847693,
        0.00701486, -0.07748134, -0.11232996, -0.07541071,  0.10928887,
        0.14117001, -0.09128499, -0.22747929,  0.09059364, -0.17971478,
       -0.08364649,  0.13870731, -0.151383  , -0.15376219, -0.26150635,
        0.06438322,  0.2970441 ,  0.14345652, -0.22266389, -0.00561372,
       -0.0210025 , -0.07515051,  0.03463689,  0.05555012, -0.08122282,
       -0.02118131, -0.06483422,  0.05223256,  0.15649831, -0.06968634,
       -0.05842292,  0.25851613,  0.08587503,  0.03087974,  0.05836533,
        0.03238234, -0.03222516, -0.01112517, -0.05624497,  0.08997081,
        0.12891024, -0.11995674, -0.01798256,  0.03626939, -0.14469798,
        0.17279661, -0.00349153, -0.00912415,  0.04867998, -0.1201755 ,
       -0.14866821, -0.01407126,  0.25489745, -0.26815665,  0.17860799,
        0.09237632, -0.03208407,  0.15266895,  0.05389466,  0.12888262,
        0.01421707, -0.04758203, -0.15110174, -0.08609733,  0.10774434,
       -0.05339626, -0.03407693, -0.00243722])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.00305, -0.7082581, -2.5197644]",../p08_2013-12-05/2013-12-05_01.11.48.jpg,ZTE-BLADE,['pop_bottle'],,59.77068465,,2002:12:08 12:00:00,"['#e9eaf3', '#a59aaa', '#766e74', '#5d5659', '#1e1d22']","['bottle', 'person']",,01:11:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -2.3290794, -2.5197644]",../p08_2013-12-05/2013-12-05_02.15.18.jpg,ZTE-BLADE,[],,116.5542789,,2002:12:08 12:00:00,"['#aaa4ac', '#817675', '#121319', '#544e4f', '#ebf1fa']",[],,02:15:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.253072, -2.5197644]",../p08_2013-12-05/2013-12-05_01.59.18.jpg,ZTE-BLADE,[],,154.9660649,,2002:12:08 12:00:00,"['#fdfdfe', '#afb7cc', '#1d181c', '#7f7c83', '#5c4840']",['tv'],(OLE CUEyo vopeencend 1928:600 Sig meswareese 108° enon Pre aca Hie i O,01:59:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -2.5197644, -1.9749504]",../p08_2013-12-05/2013-12-05_01.57.21.jpg,ZTE-BLADE,[],,25.84386094,,2002:12:08 12:00:00,"['#8e8d9a', '#2c2b35', '#c3e1f7', '#08080a', '#6c625f']",[],"Information for StaffOOO Lee KY Moyo Eyiy HIS IO} UoReuLOjUT Sasa),",01:57:21,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.4301366, -2.152015]",../p08_2013-12-05/2013-12-05_01.47.18.jpg,ZTE-BLADE,[],,85.17547032,,2002:12:08 12:00:00,"['#6b6372', '#9fa1b2', '#151217', '#4c393c', '#d2cde4']",['tv'],"‘Possible; the language Tor Mrasst be of a high standard 9.19 research cor Maine in thesis must opresent Welioctusel ach ier 8 lovol practical and wren by carcidkate sutatle for thay Gwerd doctorate, F hullets & tists [9 4.3 dd cx POD Prot, ¢ Oxamy ad oes Contry, A) Waa Worthy ; COnKictat x ""8 OwW010) puu Lopemuetio ‘oan ober Ser YAN BEDUMS B30 0g yerUMO 8,070 p DLR o CBM O10 ALON yey one > Ld eam on nue M UOIQUOD PTOHOO We © okud cag 10 08 aA wy Oy 20 OUI UM BHD OGED ASMP Sang Bupeds 4 “8100p jo prmnn SD 25 Ons Or ELE OLA het Lanse Puw oR oer jan (ONE percep. MNPOD JON See Oa Us PoLwwyL20 ipsmones oy eve Puepuans 64 @ 39 04 pera aia OK] LoHweUetiio ‘osn obentiun 1 ORY pen 0 )0 sexinoove FOO Ou 214 BY ROK! feps00 2304 Ri PPA AN PuopUmS v Jo 09 tenwl sr604) ous Loney einust ba that makes ngu990 Use, organisation layout ard",01:47:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.7978859, -1.9749504]",../p08_2013-12-05/2013-12-05_02.43.48.jpg,ZTE-BLADE,[],,6.322801481,,2002:12:08 12:00:00,"['#d7d3e2', '#201c1b', '#050403', '#544447', '#7d7b8b']",[],,02:43:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.014479, 0.53119355, -7.014479]",../p08_2013-12-05/2013-12-05_12.19.48.jpg,ZTE-BLADE,[],,11.29274675,,2002:12:08 12:00:00,"['#7f7c7e', '#4c463a', '#9e8f8b', '#afa6ab', '#616461']",[],,12:19:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.4301366, -2.3290794]",../p08_2013-12-05/2013-12-05_02.50.20.jpg,ZTE-BLADE,[],,35.95680968,,2002:12:08 12:00:00,"['#584d4f', '#a8aeca', '#7d7a88', '#ecf5fc', '#201e28']",['tv'],,02:50:20,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
['Male'],"[8.458236, -1.253072, -4.4947147]",../p08_2013-12-05/2013-12-05_12.51.18.jpg,ZTE-BLADE,[],['4-6'],17.71163771,['Surprise'],2002:12:08 12:00:00,"['#2f282e', '#64595e', '#7a6d71', '#a198b0', '#f8f0f6']",['person'],,12:51:18,"[array([-0.05422072, -0.03107562,  0.06171572,  0.01792986, -0.12918606,
       -0.00887086,  0.00705123, -0.07519719,  0.22734056, -0.16705312,
        0.15305899, -0.04855262, -0.27604985, -0.04090219, -0.00468662,
        0.11732629, -0.03965363, -0.13982154, -0.07274823, -0.04787565,
        0.13761394,  0.03529929,  0.03281995,  0.04705293, -0.05554605,
       -0.36564183, -0.11107875, -0.1162302 ,  0.00624443, -0.04963652,
       -0.00447379,  0.02468023, -0.09612599, -0.04806895,  0.00815498,
        0.16269596, -0.06510113, -0.09659089,  0.22573254, -0.05777894,
       -0.19574775, -0.06003002,  0.01477266,  0.18443772,  0.0813305 ,
        0.03518791,  0.01943737, -0.04544395,  0.13928707, -0.25912619,
        0.10578461,  0.11396992,  0.168109  ,  0.0952471 ,  0.16511488,
       -0.16414154,  0.07409248,  0.15001301, -0.2642746 ,  0.07679345,
        0.05878591, -0.06376375, -0.06517024, -0.03919077,  0.18190727,
        0.14465514, -0.07986034, -0.14689161,  0.16105354, -0.21382619,
       -0.05460118,  0.09758173, -0.12780997, -0.19122958, -0.21047513,
        0.01979523,  0.40410548,  0.12772456, -0.18221147, -0.03177672,
        0.02480932,  0.01302128,  0.07634514, -0.0152677 , -0.05956838,
        0.022516  , -0.15270272,  0.00965705,  0.1335468 , -0.04685695,
       -0.03074046,  0.22738382,  0.0329655 ,  0.02714199,  0.08117343,
        0.05166856, -0.02309267,  0.02464202, -0.15815845,  0.01802523,
        0.13929611, -0.14184579, -0.00624873, -0.0449004 , -0.18080564,
        0.1374675 , -0.06534361, -0.03122368, -0.02360134, -0.04609959,
       -0.26078779,  0.06349116,  0.25040069, -0.25915927,  0.19297805,
        0.12954441,  0.01465455,  0.17695299,  0.02811632,  0.09260134,
       -0.00581066, -0.13019696, -0.20459382, -0.10938597,  0.05855472,
        0.00622077,  0.01111648,  0.06099807])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -1.0760075, -2.5197644]",../p08_2013-12-05/2013-12-05_02.50.47.jpg,ZTE-BLADE,[],,29.70070869,,2002:12:08 12:00:00,"['#0f0e10', '#676169', '#362a28', '#d7cddf', '#a5a2ae']",['tv'],"Aases esment criteria 8 SNenceee Septen, Avgomen, > Betete & Lists Dee Wo Noe NonaFPL oA jou — A811 9 iene PELL Dewan, rowy",02:50:47,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.281172, -0.89894295, -4.671779]",../p08_2013-12-05/2013-12-05_12.30.52.jpg,ZTE-BLADE,[],,6.221749295,,2002:12:08 12:00:00,"['#5a5759', '#898286', '#c0b3b6', '#3f3c3d', '#fbf7f7']",[],,12:30:52,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.7082581, -2.3290794]",../p08_2013-12-05/2013-12-05_02.46.22.jpg,ZTE-BLADE,[],,17.05609447,,2002:12:08 12:00:00,"['#353041', '#695f64', '#131217', '#b0c5ef', '#f8fbfd']",[],,02:46:22,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -0.35412905, -2.6968288]",../p08_2013-12-05/2013-12-05_01.06.20.jpg,ZTE-BLADE,['oxygen_mask'],,23.79681661,,2002:12:08 12:00:00,"['#f7f2ef', '#393236', '#0b0d10', '#ab9fa7', '#786e6f']","['bottle', 'person', 'person']",ew Pensa amee | li olastain eePRR tna,01:06:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, 1.6208214, -5.039529]",../p08_2013-12-05/2013-12-05_02.11.18.jpg,ZTE-BLADE,[],,8.163607491,,2002:12:08 12:00:00,"['#0a0908', '#3a3636', '#161414', '#aeb1c9', '#6d81a9']",[],,02:11:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, -0.0, -4.862464]",../p08_2013-12-05/2013-12-05_12.36.18.jpg,ZTE-BLADE,[],,10.92212277,,2002:12:08 12:00:00,"['#4c5e75', '#501b3e', '#1c162e', '#86909e', '#6e7b87']",[],,12:36:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.6208214, -2.152015]",../p08_2013-12-05/2013-12-05_02.24.48.jpg,ZTE-BLADE,[],,30.26162062,,2002:12:08 12:00:00,"['#3a2a21', '#5a4a41', '#121112', '#637890', '#a3b6dd']",['tv'],CMe fees wins ONO Be Hy Vial A ja Wilh Honiley) Hila MV Hid urvyyty HOP aH Myfi hey OU H He trae ALM Hi Dette,02:24:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.635301, -0.7082581, -3.050958]",../p08_2013-12-05/2013-12-05_01.20.18.jpg,ZTE-BLADE,[],,5.431297591,,2002:12:08 12:00:00,"['#63616c', '#9594a8', '#48454c', '#222024', '#eceef2']","['person', 'person']",,01:20:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.6208214, -2.5197644]",../p08_2013-12-05/2013-12-05_01.43.18.jpg,ZTE-BLADE,[],,169.7096376,,2002:12:08 12:00:00,"['#bcb4c4', '#453635', '#938f9b', '#141111', '#625e69']",[],the: nificance Use OF Peference Matoraly in SOTOCLY Used ands © heals mua Old and hou ‘Ne overay Provan LALiOn 6 HMO the PONCE Of w Hosts ruses 1961 664 “0'0 siitathe foreSees ema pow 5 00 otny ewe SOL apDHA S40) 4 on SO KSES Jory of BPI We #9 80 unUE gi W898 40 WAU wy,01:43:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
